CODE_INSEE,NOM,CODE_POSTAL
2B216,PIAZZALI,20234
2B217,PIAZZOLE,20229
2B220,PIEDIGRIGGIO,20218
2B225,PIETRA DI VERDE,20230
2B227,PIETRICAGGIO,20234
2B242,POGGIO MEZZANA,20230
2B244,POPOLASCA,20218
2B246,LA PORTA,20237
2B250,PRUNELLI DI CASACCONI,20290
2B251,PRUNELLI DI FIUMORBO,20243
2B256,RAPAGGIO,20229
2B273,SCATA,20213
2B277,SERRA DI FIUMORBO,20243
2B281,SISCO,20233
2B283,SOLARO,20240
2B291,STAZZONA,20229
2B299,SAN GAVINO D AMPUGNANI,20213
2B303,SAN GIULIANO,20230
2B304,SAN LORENZO,20244
2B306,SANTA LUCIA DI MERCURIO,20250
2B313,SAN NICOLAO,20230
2B327,TOMINO,20248
2B341,VENACO,20231
2B342,VENTISERI,20240
2B343,VENZOLASCA,20215
2B354,VIVARIO,20219
2B356,ZALANA,20272
2B366,CHISA,20240
30003,AIGUES MORTES,30220
30005,AIGUEZE,30760
30013,ARGILLIERS,30210
30024,AULAS,30120
30026,AVEZE,30120
30036,BERNIS,30620
30044,BONNEVAUX,30450
30046,BOUCOIRAN ET NOZIERES,30190
30051,BRANOUX LES TAILLADES,30110
30055,BROUZET LES ALES,30580
30067,LA CAPELLE ET MASMOLENE,30700
30072,CASTELNAU VALENCE,30190
30076,CAVILLARGUES,30330
30079,CHAMBON,30450
30085,COLLIAS,30210
30087,COLOGNAC,30460
30107,ESTEZARGUES,30390
30108,L ESTRECHURE,30124
30113,FONS SUR LUSSAN,30580
30128,GENERAC,30510
30131,GOUDARGUES,30630
30132,LA GRAND COMBE,30110
30133,LE GRAU DU ROI,30240
30141,LAUDUN L ARDOISE,30290
30146,LEDIGNAN,30350
30149,LIRAC,30126
30152,LES MAGES,30960
30155,MANDUEL,30129
30158,MARTIGNARGUES,30360
30162,MASSILLARGUES ATTUECH,30140
30164,MEJANNES LE CLAP,30430
30169,MILHAUD,30540
30172,MONOBLET,30170
30173,MONS,30340
30175,MONTCLUS,30630
30186,NAGES ET SOLORGUES,30114
30188,NERS,30360
30189,NIMES,30900
30194,PEYREMALE,30160
30196,LE PIN,30330
30198,LES PLANTIERS,30122
30208,PUECHREDON,30610
30222,LA ROQUE SUR CEZE,30200
30227,ST AMBROIX,30500
30239,STE CECILE D ANDORGE,30110
30240,ST CESAIRE DE GAUZIGNAN,30360
30241,ST CHAPTES,30190
30250,ST ETIENNE DE L OLM,30360
30251,ST ETIENNE DES SORTS,30200
30259,ST HILAIRE DE BRETHMAS,30560
30261,ST HIPPOLYTE DE CATON,30360
30282,ST MARCEL DE CAREIRET,30330
30285,ST MAURICE DE CAZEVIEILLE,30360
30286,ST MAXIMIN,30700
30287,ST MICHEL D EUZET,30200
30292,ST PONS LA CALM,30330
30295,ST QUENTIN LA POTERIE,30700
30297,ST SAUVEUR CAMPRIEU,30750
30298,ST SEBASTIEN D AIGREFEUILLE,30140
30307,LES SALLES DU GARDON,30110
30309,SARDAN,30260
30311,SAUVE,30610
30321,SOMMIERES,30250
30327,THARAUX,30430
30335,VABRES,30460
30336,VALLABREGUES,30300
30339,VAL D AIGOUAL,30570
30339,VAL D AIGOUAL,30570
30344,VERGEZE,30310
30353,VISSEC,30770
30354,MONTAGNAC,30350
31006,ALBIAC,31460
31011,ARBAS,31160
31020,ASPET,31160
31033,AUTERIVE,31190
31036,AUZIELLE,31650
31038,AZAS,31380
31039,BACHAS,31420
31044,BALMA,31130
31049,BAZUS,31380
31061,BELLEGARDE STE MARIE,31530
31070,BLAJAN,31350
31083,BOUSSAN,31420
31085,BOUTX,31160
31090,BRIGNEMONT,31480
31092,BURGALAYS,31440
31093,LE BURGAUD,31330
31094,BUZET SUR TARN,31660
31099,CAIGNAC,31560
31102,CAMBIAC,31460
31104,CAPENS,31410
31111,CASTAGNAC,31310
31118,CASTELNAU D ESTRETEFONDS,31620
31120,LE CASTERA,31530
31122,CASTIES LABRANDE,31430
31124,CASTILLON DE ST MARTORY,31360
31126,CAUBIAC,31480
31130,CAZARIL TAMBOURES,31580
31138,CHARLAS,31350
31139,CHAUM,31440
31141,CIADOUX,31350
31142,CIER DE LUCHON,31110
31145,CINTEGABELLE,31550
31148,CLERMONT LE FORT,31810
31149,COLOMIERS,31770
31153,COULADERE,31220
31155,COURET,31160
31157,CUGNAUX,31270
31161,DEYME,31450
31165,EAUNES,31600
31172,ESPARRON,31420
31177,EUP,31440
31179,LE FAGET,31460
31197,FRANQUEVIELLE,31210
31207,GALIE,31510
31212,GARIDECH,31380
31213,GARIN,31110
31216,GEMIL,31380
31217,GENOS,31510
31219,GENSAC SUR GARONNE,31310
31225,GOUTEVERNISSE,31310
31227,GOYRANS,31120
31233,GREPIAC,31190
31236,HERRAN,31160
31237,HIS,31260
31240,ISSUS,31450
31242,JURVIELLE,31110
31246,LABARTHE INARD,31800
31250,LABASTIDE CLERMONT,31370
31259,LACROIX FALGARDE,31120
31264,LAGRACE DIEU,31190
31265,LAGRAULET ST NICOLAS,31480
31272,LAPEYRERE,31310
31274,LARCAN,31800
31276,LARROQUE,31580
31283,LAUTIGNAC,31370
31286,LAVELANET DE COMMINGES,31220
31288,LAYRAC SUR TARN,31340
31293,LESPINASSE,31150
31310,LUX,31290
31319,MARLIAC,31550
31333,MAUVEZIN,31230
31340,MERVILLA,31320
31344,MIRAMONT DE COMMINGES,31800
31347,MOLAS,31230
31350,MONDILHAN,31350
31355,MONS,31280
31364,MONTBERON,31140
31366,MONTBRUN LAURAGAIS,31450
31376,MONTGAILLARD DE SALIES,31260
31381,MONTGISCARD,31450
31392,MOURVILLES BASSES,31460
31394,MOUSTAJON,31110
31404,OO,31110
31411,PECHBUSQUE,31320
31425,LE PLAN,31220
31429,POMPERTUZAT,31450
31431,PORTET D ASPET,31160
31441,PRUNET,31460
31442,PUYDANIEL,31190
31454,RIEUMES,31370
31458,ROQUES,31120
31462,ROUFFIAC TOLOSAN,31180
31475,ST CLAR DE RIVIERE,31600
31480,STE FOY D AIGREFEUILLE,31570
31482,ST FRAJOU,31230
31490,ST JORY,31790
31494,ST LAURENT,31230
31504,ST MEDARD,31360
31506,ST ORENS DE GAMEVILLE,31650
31507,ST PAUL SUR SAVE,31530
31513,ST PLANCARD,31580
31515,ST RUSTICE,31620
31519,ST VINCENT,31290
31526,LA SALVETAT ST GILLES,31880
31527,LA SALVETAT LAURAGAIS,31460
31528,SAMAN,31350
31529,SAMOUILLAN,31420
31531,SARRECAVE,31350
31544,SENGOUAGNET,31160
31549,SODE,31110
31577,VIGNAUX,31480
31583,VILLEMATIER,31340
31584,VILLEMUR SUR TARN,31340
32001,AIGNAN,32290
32010,ARROUEDE,32140
32013,AUCH,32000
32018,AURIMONT,32450
32031,BASCOUS,32190
32032,BASSOUES,32320
32035,BEAUCAIRE,32410
32042,BELLOC ST CLAMENS,32300
32058,BLOUSSON SERIAN,32230
32062,BOURROUILLAN,32370
32071,CAILLAVET,32190
32075,CASSAIGNE,32100
32077,CASTELNAU D ANGLES,32320
32081,CASTELNAVET,32290
32093,CAUMONT,32400
32094,CAUPENNE D ARMAGNAC,32110
32096,CAZAUBON,32150
32101,CERAN,32500
32106,COLOGNE,32430
32109,COULOUME MONDEBAT,32160
32110,COURRENSAN,32330
32111,COURTIES,32230
32117,DURAN,32810
32120,ENCAUSSE,32430
32133,FOURCES,32250
32138,GARRAVET,32220
32144,GAZAX ET BACCARISSE,32230
32145,GEE RIVIERE,32720
32146,GIMBREDE,32340
32147,GIMONT,32200
32158,L ISLE BOUZON,32380
32175,LADEVEZE VILLE,32230
32176,LAGARDE,32700
32188,LAMOTHE GOAS,32500
32195,LARROQUE ENGALIN,32480
32199,LASSERADE,32160
32200,LASSERAN,32550
32204,LAVARDENS,32360
32208,LECTOURE,32700
32209,LELIN LAPUJOLLE,32400
32212,LIGARDES,32480
32223,MAGNAS,32380
32226,MANAS BASTANOUS,32170
32231,MARAMBAT,32190
32237,MARSAN,32270
32238,MARSEILLAN,32170
32246,MAUPAS,32240
32255,MIRAMONT LATOUR,32390
32263,MONCASSIN,32300
32271,MONGUILHEM,32240
32273,MONLEZUN,32230
32274,MONLEZUN D ARMAGNAC,32240
32286,MONTESTRUC SUR GERS,32390
32299,NOULENS,32800
32302,ORNEZAN,32260
32310,PERCHEDE,32460
32311,PERGAIN TAILLAC,32700
32323,PONSAMPERE,32300
32327,POUY LOUBRIN,32260
32328,POUY ROQUELAURE,32480
32331,PREIGNAN,32810
32333,PROJAN,32400
32336,PUYLAUSIC,32220
32343,RIGUEPEU,32320
32344,RISCLE,32400
32346,ROQUEBRUNE,32190
32348,ROQUELAURE,32810
32355,SADEILLAN,32170
32357,STE ANNE,32430
32361,ST ARROMAN,32300
32369,STE CHRISTIE D ARMAGNAC,32370
32387,ST LOUBE,32220
32388,STE MARIE,32200
32390,ST MARTIN D ARMAGNAC,32110
32392,ST MARTIN GIMOIS,32450
32401,ST OST,32300
32406,ST SAUVY,32270
32407,ST SOULAN,32220
32408,SALLES D ARMAGNAC,32370
32412,SARAMON,32450
32433,SIMORRE,32420
32436,SOLOMIAC,32120
32439,TARSAC,32400
32446,TILLAC,32170
32447,TIRENT PONTEJAC,32450
32449,TOUJOUSE,32240
32451,TOURNAN,32420
32454,TRAVERSERES,32450
32455,TRONCENS,32230
32462,VIC FEZENSAC,32190
32466,VIOZAN,32300
33015,ARVEYRES,33500
33016,ASQUES,33240
33017,AUBIAC,33430
33022,AVENSAN,33480
33024,BAGAS,33190
33025,BAIGNEAUX,33760
33033,BAURECH,33880
33036,BAZAS,33430
33044,BELLEFOND,33760
33045,BELVES DE CASTILLON,33350
33049,BEYCHAC ET CAILLAU,33750
33055,BLAIGNAN PRIGNAC,33340
33062,BONZAC,33910
33084,CAMBES,33880
33088,CAMPS SUR L ISLE,33660
33094,CAPLONG,33220
33097,CARCANS,33121
33098,CARDAN,33410
33100,CARS,33390
33113,CAUVIGNAC,33690
33115,CAZALIS,33113
33125,CISSAC MEDOC,33250
33137,COURS LES BAINS,33690
33138,COUTRAS,33230
33142,CUBNEZAIS,33620
33149,DAUBEZE,33540
33157,ESPIET,33420
33158,LES ESSEINTES,33190
33159,ETAULIERS,33820
33160,EYNESSE,33220
33161,EYRANS,33390
33166,LE FIEU,33230
33170,FONTET,33190
33173,FRANCS,33570
33178,GAJAC,33430
33190,GOUALADE,33840
33195,GRIGNOLS,33690
33199,GUJAN MESTRAS,33470
33201,HAUX,33550
33205,ILLATS,33720
33209,JUGAZAN,33420
33210,JUILLAC,33890
33211,LABARDE,33460
33212,LABESCAU,33690
33220,LAMARQUE,33460
33222,LALANDE DE POMEROL,33500
33225,LANDIRAS,33720
33226,LANGOIRAN,33550
33227,LANGON,33210
33236,LEGE CAP FERRET,33970
33236,LEGE CAP FERRET,33970
33240,LESPARRE MEDOC,33340
33246,LIGUEUX,33220
33250,LOUBENS,33190
33257,LUGAIGNAC,33420
33258,LUGASSON,33760
33259,LUGON ET L ILE DU CARNAY,33240
33260,LUGOS,33830
33264,MARANSIN,33230
33269,MARGUERON,33220
33271,MARIONS,33690
33272,MARSAS,33620
33276,MASSEILLES,33690
33282,MERIGNAS,33350
33284,MIOS,33380
33284,MIOS,33380
33287,MONGAUZY,33190
33288,MONPRIMBLANC,33410
33302,NEAC,33500
33311,PAILLET,33550
33312,PAREMPUYRE,33290
33315,LES PEINTURES,33230
33319,PESSAC SUR DORDOGNE,33890
33322,LE PIAN MEDOC,33290
33329,POMPEJAC,33730
33330,POMPIGNAC,33370
33332,PORCHERES,33660
33333,LE PORGE,33680
33344,PUJOLS,33350
33346,PUYBARBAN,33190
33349,QUINSAC,33360
33353,RIMONS,33580
33360,LA ROQUILLE,33220
33374,ST AUBIN DE BLAYE,33820
33375,ST AUBIN DE BRANNE,33420
33379,ST BRICE,33540
33380,VAL DE LIVENNE,33860
33381,ST CAPRAIS DE BORDEAUX,33880
33383,ST CHRISTOLY MEDOC,33340
33386,ST CIBARD,33570
33392,STE CROIX DU MONT,33410
33397,STE EULALIE,33560
33402,STE FOY LA GRANDE,33220
33404,STE GEMME,33580
33407,ST GENES DE FRONSAC,33240
33414,ST GERMAIN DE LA RIVIERE,33240
33415,ST GERVAIS,33240
33420,ST HIPPOLYTE,33330
33422,ST JEAN D ILLAC,33127
33423,ST JULIEN BEYCHEVELLE,33250
33429,ST LEGER DE BALSON,33113
33432,ST LOUBERT,33210
33433,ST LOUBES,33450
33434,ST LOUIS DE MONTFERRAND,33440
33435,ST MACAIRE,33490
33442,ST MARTIN DE LAYE,33910
33465,ST PIERRE DE MONS,33210
33467,ST QUENTIN DE CAPLONG,33220
33470,ST ROMAIN LA VIRVEE,33240
33481,ST SULPICE DE GUILLERAGUES,33580
33483,ST SULPICE ET CAMEYRAC,33450
33484,ST SYMPHORIEN,33113
33488,ST VINCENT DE PERTIGNAS,33420
33490,ST VIVIEN DE MEDOC,33590
33491,ST VIVIEN DE MONSEGUR,33580
33492,ST YZAN DE SOUDIAC,33920
33494,SALAUNES,33160
33496,SALLEBOEUF,33370
33507,SAUVIAC,33430
33514,SOULAC SUR MER,33780
33516,SOUSSAC,33790
33517,SOUSSANS,33460
33526,TAYAC,33570
33528,LE TEMPLE,33680
33534,LE TOURNE,33550
33536,LE TUZAN,33125
33541,VENSAC,33590
33544,LE VERDON SUR MER,33123
33549,VILLENAVE DE RIONS,33550
33551,VILLENEUVE,33710
34002,ADISSAN,34230
34004,AGEL,34210
34023,BALARUC LES BAINS,34540
34037,BOUJAN SUR LIBRON,34760
34042,BRISSAC,34190
34047,CAMPAGNAN,34230
34049,CAMPLONG,34260
34053,CARLENCAS ET LEVAS,34600
34061,CAUSSES ET VEYRAN,34490
34063,CAUX,34720
34064,LE CAYLAR,34520
34076,CEYRAS,34800
34080,COLOMBIERES SUR ORB,34390
34083,COMBES,34240
34093,DIO ET VALQUIERES,34650
34095,FABREGUES,34690
34096,FAUGERES,34600
34099,FERRIERES LES VERRERIES,34190
34101,FLORENSAC,34510
34105,FOUZILHON,34480
34107,FRAISSE SUR AGOUT,34330
34108,FRONTIGNAN,34110
34121,JONCELS,34650
34126,LAMALOU LES BAINS,34240
34128,LAROQUE,34190
34133,LAVALETTE,34700
34148,MARAUSSAN,34370
34149,MARGON,34320
34150,MARSEILLAN,34340
34161,MONTADY,34310
34168,MONTESQUIEU,34320
34172,MONTPELLIER,34090
34182,NEZIGNAN L EVEQUE,34120
34185,NOTRE DAME DE LONDRES,34380
34193,PARDAILHAN,34360
34197,PERET,34800
34205,LES PLANS,34700
34209,PORTIRAGNES,34420
34210,LE POUGET,34230
34211,LE POUJOL SUR ORB,34600
34217,PRADES LE LEZ,34730
34219,PREMIAN,34390
34246,ENTRE VIGNES,34400
34246,ENTRE VIGNES,34400
34247,ST CLEMENT DE RIVIERE,34980
34258,ST GENIES DE FONTEDIT,34480
34263,ST HILAIRE DE BEAUVOIR,34160
34265,ST JEAN DE CORNIES,34160
34276,ST MATHIEU DE TREVIERS,34270
34277,ST MAURICE NAVACELLES,34520
34278,ST MICHEL,34520
34282,ST PAUL ET VALMALLE,34570
34283,ST PIERRE DE LA FAGE,34520
34284,ST PONS DE THOMIERES,34220
34289,ST THIBERY,34630
34290,ST VINCENT DE BARBEYRARGUES,34730
34299,SERIGNAN,34410
34305,LE SOULIE,34330
34313,TRESSAN,34230
34324,VALRAS PLAGE,34350
34326,VELIEUX,34220
34327,VENDARGUES,34740
34328,VENDEMIAN,34230
34333,VIC LA GARDIOLE,34110
34335,VILLEMAGNE L ARGENTIERE,34600
35004,VAL COUESNON,35560
35004,VAL COUESNON,35560
35006,ARGENTRE DU PLESSIS,35370
35009,BAGUER MORVAN,35120
35023,BEDEE,35137
35031,LA BOUEXIERE,35340
35038,BREAL SOUS VITRE,35370
35042,BRIELLES,35370
35047,BRUZ,35170
35051,CESSON SEVIGNE,35510
35056,LA CHAPELLE AUX FILTZMEENS,35190
35057,LA CHAPELLE BOUEXIC,35330
35060,LA CHAPELLE DU LOU DU LAC,35360
35060,LA CHAPELLE DU LOU DU LAC,35360
35062,LA CHAPELLE JANSON,35133
35065,LA CHAPELLE THOUARAULT,35590
35066,CHARTRES DE BRETAGNE,35131
35067,CHASNE SUR ILLET,35250
35068,CHATEAUBOURG,35220
35068,CHATEAUBOURG,35220
35072,CHATILLON EN VENDELAIS,35210
35081,CLAYES,35590
35087,CORNILLE,35500
35094,DINGE,35440
35096,DOMAGNE,35113
35098,LA DOMINELAIS,35390
35099,DOMLOUP,35410
35107,ERCE PRES LIFFRE,35340
35110,FEINS,35440
35114,FORGES LA FORET,35640
35116,LA FRESNAIS,35111
35124,GRAND FOUGERAY,35390
35131,L HERMITAGE,35590
35134,LES IFFS,35630
35138,LAIGNELET,35133
35143,LANDUJAN,35360
35155,LOHEAC,35550
35161,LOUVIGNE DE BAIS,35680
35162,LOUVIGNE DU DESERT,35420
35166,MARPIRE,35220
35169,MAXENT,35380
35172,MEILLAC,35270
35173,MELESSE,35520
35175,MERNEL,35330
35176,GUIPRY MESSAC,35480
35176,GUIPRY MESSAC,35480
35183,MONDEVERT,35370
35185,MONTAUTOUR,35210
35188,MONTFORT SUR MEU,35160
35192,MONTREUIL DES LANDES,35210
35202,LA NOE BLANCHE,35470
35203,LA NOUAYE,35137
35205,NOYAL SOUS BAZOUGES,35560
35206,NOYAL CHATILLON SUR SEICHE,35230
35208,ORGERES,35230
35212,PANCE,35320
35220,PIRE CHANCE,35150
35222,PLEINE FOUGERES,35610
35231,POLIGNE,35320
35234,QUEDILLAC,35290
35241,LA RICHARDAIS,35780
35244,ROMAZY,35490
35247,ROZ SUR COUESNON,35610
35248,SAINS,35610
35250,ST ARMEL,35230
35257,MAEN ROCH,35460
35261,ST CHRISTOPHE DE VALAINS,35140
35262,STE COLOMBE,35134
35265,ST DOMINEUC,35190
35282,RIVES DU COUESNON,35140
35282,RIVES DU COUESNON,35140
35288,ST MALO,35400
35292,ST MARC LE BLANC,35460
35296,ST MEDARD SUR ILLE,35250
35302,ST ONEN LA CHAPELLE,35290
35304,ST OUEN DES ALLEUX,35140
35306,ST PERE MARC EN POULET,35430
35307,ST PERN,35190
35308,MESNIL ROC H,35720
35324,LA SELLE EN LUITRE,35133
35333,LE THEIL DE BRETAGNE,35240
35335,THOURIE,35134
35337,TINTENIAC,35190
35347,VAL D IZE,35450
35360,VITRE,35500
35361,LE VIVIER SUR MER,35960
36004,ANJOUIN,36210
36005,ARDENTES,36120
36014,BAZAIGES,36270
36023,BOUGES LE CHATEAU,36110
36031,BUZANCAIS,36500
36033,CELON,36200
36036,CHALAIS,36370
36041,LA CHAPELLE ST LAURIAN,36150
36042,CHASSENEUIL,36800
36070,EGUZON CHANTOME,36270
36071,ETRECHET,36120
36079,FRANCILLON,36110
36082,GEHEE,36240
36084,GOURNAY,36230
36086,HEUGNES,36180
36090,JEU MALOCHES,36240
36091,LACS,36400
36107,LYE,36600
36112,MARON,36120
36117,LE MENOUX,36200
36128,MONTIERCHAUME,36130
36131,MOSNAY,36200
36138,NERET,36400
36147,ORVILLE,36210
36150,PARNAC,36170
36152,PAUDY,36260
36164,POULIGNY ST MARTIN,36160
36168,PRISSAC,36370
36186,ST CHRISTOPHE EN BOUCHERIE,36400
36188,ST CYRAN DU JAMBOT,36700
36194,ST GENOU,36500
36209,ST VALENTIN,36100
36226,TRANZAULT,36230
36229,VAL FOUZON,36210
36239,VIGOUX,36170
36242,VILLEGONGIS,36110
36248,VOUILLON,36100
37003,AMBOISE,37400
37010,AUZOUER EN TOURAINE,37110
37012,AVON LES ROCHES,37220
37020,BEAULIEU LES LOCHES,37600
37022,BEAUMONT EN VERON,37420
37024,BENAIS,37140
37037,BRECHES,37330
37044,LA CELLE GUENAND,37350
37046,CERE LA RONDE,37460
37052,CHANCAY,37210
37054,CHANCEAUX SUR CHOISILLE,37390
37060,CHARGE,37530
37062,CHATEAU LA VALLIERE,37330
37064,CHAUMUSSAY,37350
37068,CHEMILLE SUR DEME,37370
37074,CHOUZE SUR LOIRE,37140
37076,CINAIS,37500
37077,CINQ MARS LA PILE,37130
37098,DRACHE,37800
37099,DRUYE,37190
37110,FRANCUEIL,37150
37119,L ILE BOUCHARD,37220
37124,LARCAY,37270
37126,LERNE,37500
37128,LIGNIERES DE TOURAINE,37130
37129,LIGRE,37500
37138,LUSSAULT SUR LOIRE,37400
37146,MARCILLY SUR MAULNE,37330
37147,MARCILLY SUR VIENNE,37800
37153,MONNAIE,37380
37156,MONTLOUIS SUR LOIRE,37270
37174,NOUATRE,37800
37175,NOUZILLY,37380
37179,PARCAY MESLAY,37210
37180,PARCAY SUR VIENNE,37220
37181,PAULMY,37350
37183,PERRUSSON,37600
37187,PORTS,37800
37191,RAZINES,37120
37198,RILLE,37340
37201,RIVIERE,37500
37205,SACHE,37190
37222,ST JEAN ST GERMAIN,37600
37232,COTEAUX SUR LOIRE,37130
37240,SAUNAY,37110
37242,SAVIGNY EN VERON,37420
37243,SAVONNIERES,37510
37247,SEPMES,37800
37251,SOUVIGNE,37330
37253,SUBLAINES,37310
37255,TAVANT,37220
37261,TOURS,37000
37263,TRUYES,37320
37271,VILLAINES LES ROCHERS,37190
37274,VILLEBOURG,37370
37276,VILLEDOMER,37110
38001,LES ABRETS EN DAUPHINE,38490
38003,AGNIN,38150
38015,ARTAS,38440
38019,AUBERIVES SUR VAREZE,38550
38022,LES AVENIERES VEYRINS THUELLIN,38630
38026,LA BALME LES GROTTES,38390
38033,BEAULIEU,38470
38039,BERNIN,38190
38043,BILIEU,38850
38048,BONNEFAMILLE,38090
38049,BOSSIEU,38260
38050,LE BOUCHAGE,38510
38053,BOURGOIN JALLIEU,38300
38065,CHABONS,38690
38073,CHANTEPERIER,38740
38085,CHARVIEU CHAVAGNEUX,38230
38085,CHARVIEU CHAVAGNEUX,38230
38092,CHATELUS,38680
38093,CHATENAY,38980
38095,CHATTE,38160
38100,LE CHEYLAS,38570
38104,CHIMILIN,38490
38111,CLAIX,38640
38116,COGNET,38350
38128,CORPS,38970
38130,LA COTE ST ANDRE,38260
38139,CREYS MEPIEU,38510
38146,DIZIMIEU,38460
38152,ECLOSE BADINIERES,38300
38152,ECLOSE BADINIERES,38300
38153,ENGINS,38360
38154,ENTRAIGUES,38740
38177,LA GARDE,38520
38181,GONCELIN,38570
38182,LE GRAND LEMPS,38690
38189,HEYRIEUX,38540
38203,LAFFREY,38220
38206,LAVAL,38190
38209,LENTIOL,38270
38212,LIVET ET GAVET,38220
38213,LONGECHENAL,38690
38225,AUTRANS MEAUDRE EN VERCORS,38112
38228,MERLAS,38620
38230,MEYRIE,38300
38240,MOISSIEU SUR DOLON,38270
38245,MONTAGNE,38160
38261,MORESTEL,38510
38266,LA MOTTE ST MARTIN,38770
38267,MOTTIER,38260
38273,NANTES EN RATIER,38350
38275,SERRE NERPOL,38470
38276,NIVOLAS VERMELLE,38300
38277,NOTRE DAME DE COMMIERS,38450
38288,OYTIER ST OBLAS,38780
38290,PACT,38270
38292,VILLAGES DU LAC DE PALADRU,38850
38298,LE PEAGE DE ROUSSILLON,38550
38311,POMMIER DE BEAUREPAIRE,38260
38318,PONT EVEQUE,38780
38322,PRESLES,38680
38326,PRUNIERES,38350
38328,QUAIX EN CHARTREUSE,38950
38335,REVEL TOURDAN,38270
38337,RIVES,38140
38338,LA RIVIERE,38210
38339,ROCHE,38090
38343,ROMAGNIEU,38480
38348,RUY MONTCEAU,38300
38355,ST ANDEOL,38650
38360,ST APPOLINARD,38160
38362,ST AUPRE,38960
38372,ST BUEIL,38620
38373,ST CASSIEN,38500
38377,ST CLAIR DE LA TOUR,38110
38381,ST DIDIER DE LA TOUR,38110
38382,ST EGREVE,38120
38384,ST ETIENNE DE ST GEOIRS,38590
38388,ST GEORGES DE COMMIERS,38450
38393,ST HILAIRE DE LA COTE,38260
38395,PLATEAU DES PETITES ROCHES,38660
38395,PLATEAU DES PETITES ROCHES,38660
38398,ST JEAN D AVELANNE,38480
38400,ST JEAN DE MOIRANS,38430
38404,ST JEAN LE VIEUX,38420
38422,ST MARTIN D URIAGE,38410
38426,ST MAXIMIN,38530
38434,ST ONDRAS,38490
38439,CRETS EN BELLEDONNE,38830
38440,ST PIERRE DE BRESSIEUX,38870
38453,ST ROMANS,38160
38458,ST SORLIN DE MORESTEL,38510
38464,ST VICTOR DE CESSIEU,38110
38473,SARDIEU,38260
38475,SATOLAS ET BONCE,38290
38478,SECHILIENNE,38220
38483,SERMERIEU,38510
38488,SICCIEU ST JULIEN ET CARISIEU,38460
38490,SILLANS,38590
38500,TECHE,38470
38501,TENCIN,38570
38507,TIGNIEU JAMEYZIEU,38230
38529,VAULNAVEYS LE HAUT,38410
38533,VENON,38610
38538,LE VERSOUD,38420
38542,VEYSSILIEU,38460
38546,VIGNIEU,38890
38547,VILLARD BONNOT,38190
38549,VILLARD NOTRE DAME,38520
38557,VILLETTE D ANTHON,38280
38557,VILLETTE D ANTHON,38280
38560,VAL DE VIRIEU,38730
39003,ABERGEMENT LE PETIT,39800
39010,ANDELOT MORVAL,39320
39010,ANDELOT MORVAL,39320
39011,ANNOIRE,39120
39018,AROMAS,39240
39018,AROMAS,39240
39020,ARSURE ARSURETTE,39250
39021,LA CHAILLEUSE,39270
39026,AUGERANS,39380
39038,BARESIA SUR L AIN,39130
39039,LA BARRE,39700
39049,BERSAILLIN,39800
39049,BERSAILLIN,39800
39049,BERSAILLIN,39800
39055,BILLECUL,39250
39059,BOIS D AMONT,39220
39065,BONNEFONTAINE,39800
39078,BREVANS,39100
39081,BUVILLY,39800
39100,CHAMPROUGIER,39230
39105,CHAPOIS,39300
39109,CHAREZIER,39130
39112,LA CHASSAGNE,39230
39119,LE CHATELEY,39230
39129,CHAUX DES CROTENAY,39150
39130,NANCHEZ,39200
39137,ST HYMETIERE SUR VALOUSE,39240
39138,CHEMIN,39120
39162,CONDAMINE,39570
39167,COSGES,39140
39178,CRANS,39300
39197,DIGNA,39190
39198,DOLE,39100
39199,DOMBLANS,39230
39202,DOURNON,39110
39204,DRAMELAY,39240
39205,ECLANS NENON,39700
39207,ECRILLE,39270
39208,ENTRE DEUX MONTS,39150
39209,VAL D EPY,39160
39210,EQUEVILLON,39300
39222,FAY EN MONTAGNE,39800
39229,FONTAINEBRUX,39140
39233,FOUCHERANS,39100
39234,FOULENAY,39230
39249,GERMIGNEY,39380
39254,GILLOIS,39250
39262,GREDISANS,39290
39263,GROZON,39800
39270,JOUHE,39100
39277,LE LARDERET,39300
39280,LARRIVOIRE,39360
39281,LE LATET,39300
39282,LA LATETTE,39250
39288,LAVIGNY,39210
39289,LECT,39260
39290,VALZIN EN PETITE MONTAGNE,39240
39292,LENT,39300
39306,MACORNAY,39570
39314,MARNEZIA,39270
39322,MENETRUX EN JOUX,39130
39324,MERONA,39270
39329,MIEGES,39250
39329,MIEGES,39250
39331,MIGNOVILLARD,39250
39335,MOISSEY,39290
39337,MOLAMBOZ,39600
39350,MONTBARREY,39380
39351,MONTCUSEL,39260
39354,MONTHOLIER,39800
39355,MONTIGNY LES ARSURES,39600
39378,LES TROIS CHATEAUX,39160
39378,LES TROIS CHATEAUX,39160
39385,NEUBLANS ABERGEMENT,39120
39386,NEUVILLEY,39800
39389,NEY,39300
39391,NOZEROY,39250
39396,ORCHAMPS,39700
39397,ORGELET,39270
39397,ORGELET,39270
39398,OUGNEY,39350
39402,PAGNEY,39350
39412,PESEUX,39120
39413,LA PESSE,39370
39419,PILLEMOINE,39300
39421,LE PIN,39210
39441,PREMANON,39400
39445,PUBLY,39570
39451,RANCHOT,39700
39452,RANS,39700
39453,RAVILLOLES,39170
39460,LA RIXOUSE,39200
39466,ROSAY,39190
39467,ROTALIER,39190
